,Date/Time,Day,Dew Point Temp (°C),Month,Rel Hum (%),Stn Press (kPa),Temp (°C),Time,Visibility (km),Weather,Wind Dir (10s deg),Wind Spd (km/h),Year,filename
503,2016-09-07 17:00,7,12.1,9,85.0,101.92,14.6,17,24.1,Rain,14.0,10.0,2016,katkam-scaled/katkam-20160907170000.jpg
504,2016-09-07 19:00,7,12.2,9,90.0,101.91,13.8,19,24.1,Cloudy,9.0,18.0,2016,katkam-scaled/katkam-20160907190000.jpg
505,2016-09-08 07:00,8,14.0,9,93.0,102.14,15.1,7,24.1,Clear,27.0,13.0,2016,katkam-scaled/katkam-20160908070000.jpg
506,2016-09-08 10:00,8,13.5,9,80.0,102.25,16.9,10,32.2,Cloudy,26.0,27.0,2016,katkam-scaled/katkam-20160908100000.jpg
507,2016-09-08 13:00,8,12.6,9,71.0,102.32,17.9,13,32.2,Clear,26.0,27.0,2016,katkam-scaled/katkam-20160908130000.jpg
508,2016-09-08 16:00,8,11.9,9,64.0,102.33,18.8,16,48.3,Clear,28.0,23.0,2016,katkam-scaled/katkam-20160908160000.jpg
509,2016-09-08 19:00,8,10.6,9,71.0,102.41,15.8,19,48.3,Clear,26.0,7.0,2016,katkam-scaled/katkam-20160908190000.jpg
510,2016-09-09 07:00,9,10.9,9,89.0,102.75,12.6,7,48.3,Cloudy,16.0,5.0,2016,katkam-scaled/katkam-20160909070000.jpg
511,2016-09-09 10:00,9,11.9,9,77.0,102.72,15.9,10,48.3,Cloudy,23.0,10.0,2016,katkam-scaled/katkam-20160909100000.jpg
512,2016-09-09 13:00,9,11.2,9,66.0,102.64,17.5,13,48.3,Cloudy,25.0,11.0,2016,katkam-scaled/katkam-20160909130000.jpg
513,2016-09-09 16:00,9,11.2,9,54.0,102.45,20.7,16,48.3,Cloudy,27.0,4.0,2016,katkam-scaled/katkam-20160909160000.jpg
514,2016-09-09 19:00,9,11.1,9,73.0,102.29,15.9,19,48.3,Clear,36.0,2.0,2016,katkam-scaled/katkam-20160909190000.jpg
515,2016-09-10 07:00,10,11.7,9,81.0,102.01,14.9,7,48.3,Cloudy,13.0,11.0,2016,katkam-scaled/katkam-20160910070000.jpg
516,2016-09-10 10:00,10,11.2,9,58.0,101.91,19.6,10,48.3,Clear,15.0,16.0,2016,katkam-scaled/katkam-20160910100000.jpg
517,2016-09-10 13:00,10,14.1,9,70.0,101.81,19.6,13,48.3,Cloudy,29.0,17.0,2016,katkam-scaled/katkam-20160910130000.jpg
518,2016-09-10 16:00,10,13.4,9,76.0,101.76,17.6,16,48.3,Cloudy,28.0,17.0,2016,katkam-scaled/katkam-20160910160000.jpg
519,2016-09-10 19:00,10,13.1,9,78.0,101.64,16.9,19,48.3,Cloudy,28.0,29.0,2016,katkam-scaled/katkam-20160910190000.jpg
520,2016-09-11 07:00,11,10.3,9,78.0,102.0,14.0,7,48.3,Clear,1.0,10.0,2016,katkam-scaled/katkam-20160911070000.jpg
521,2016-09-11 10:00,11,11.6,9,69.0,102.12,17.3,10,48.3,Clear,30.0,21.0,2016,katkam-scaled/katkam-20160911100000.jpg
522,2016-09-11 13:00,11,11.8,9,68.0,102.14,17.7,13,48.3,Clear,28.0,24.0,2016,katkam-scaled/katkam-20160911130000.jpg
523,2016-09-11 16:00,11,12.4,9,72.0,102.07,17.4,16,48.3,Clear,28.0,19.0,2016,katkam-scaled/katkam-20160911160000.jpg
524,2016-09-11 19:00,11,11.6,9,85.0,102.07,14.1,19,48.3,Clear,30.0,9.0,2016,katkam-scaled/katkam-20160911190000.jpg
525,2016-09-12 07:00,12,12.4,9,89.0,102.39,14.2,7,48.3,Clear,30.0,16.0,2016,katkam-scaled/katkam-20160912070000.jpg
526,2016-09-12 10:00,12,12.9,9,78.0,102.39,16.7,10,48.3,Clear,28.0,26.0,2016,katkam-scaled/katkam-20160912100000.jpg
527,2016-09-12 13:00,12,12.7,9,71.0,102.24,18.0,13,48.3,Clear,31.0,26.0,2016,katkam-scaled/katkam-20160912130000.jpg
528,2016-09-12 16:00,12,12.8,9,68.0,102.07,18.7,16,48.3,Clear,29.0,16.0,2016,katkam-scaled/katkam-20160912160000.jpg
529,2016-09-12 19:00,12,11.6,9,80.0,101.95,15.0,19,48.3,Clear,30.0,15.0,2016,katkam-scaled/katkam-20160912190000.jpg
530,2016-09-13 07:00,13,9.7,9,85.0,101.89,12.1,7,48.3,Clear,1.0,4.0,2016,katkam-scaled/katkam-20160913070000.jpg
531,2016-09-13 10:00,13,11.5,9,68.0,101.83,17.4,10,48.3,Clear,29.0,21.0,2016,katkam-scaled/katkam-20160913100000.jpg
532,2016-09-13 13:00,13,12.6,9,67.0,101.66,18.8,13,48.3,Clear,29.0,15.0,2016,katkam-scaled/katkam-20160913130000.jpg
533,2016-09-13 16:00,13,12.0,9,65.0,101.41,18.6,16,48.3,Clear,28.0,13.0,2016,katkam-scaled/katkam-20160913160000.jpg
534,2016-09-13 19:00,13,12.0,9,79.0,101.29,15.6,19,48.3,Clear,26.0,7.0,2016,katkam-scaled/katkam-20160913190000.jpg
535,2016-09-14 07:00,14,10.6,9,85.0,101.6,13.0,7,48.3,Clear,13.0,6.0,2016,katkam-scaled/katkam-20160914070000.jpg
536,2016-09-14 10:00,14,11.2,9,66.0,101.67,17.5,10,48.3,Clear,26.0,10.0,2016,katkam-scaled/katkam-20160914100000.jpg
537,2016-09-14 13:00,14,11.0,9,58.0,101.66,19.4,13,48.3,Clear,25.0,10.0,2016,katkam-scaled/katkam-20160914130000.jpg
538,2016-09-14 16:00,14,13.5,9,79.0,101.66,17.1,16,48.3,Clear,24.0,7.0,2016,katkam-scaled/katkam-20160914160000.jpg
539,2016-09-14 19:00,14,13.0,9,87.0,101.7,15.1,19,48.3,Cloudy,36.0,2.0,2016,katkam-scaled/katkam-20160914190000.jpg
540,2016-09-15 07:00,15,11.1,9,88.0,102.13,13.0,7,48.3,Clear,10.0,10.0,2016,katkam-scaled/katkam-20160915070000.jpg
541,2016-09-15 10:00,15,11.4,9,64.0,102.14,18.2,10,48.3,Clear,11.0,9.0,2016,katkam-scaled/katkam-20160915100000.jpg
542,2016-09-15 13:00,15,13.3,9,72.0,102.03,18.4,13,48.3,Clear,24.0,16.0,2016,katkam-scaled/katkam-20160915130000.jpg
543,2016-09-15 16:00,15,12.8,9,71.0,101.91,18.1,16,48.3,Clear,25.0,10.0,2016,katkam-scaled/katkam-20160915160000.jpg
544,2016-09-15 19:00,15,13.0,9,84.0,101.87,15.7,19,48.3,Clear,36.0,1.0,2016,katkam-scaled/katkam-20160915190000.jpg
545,2016-09-16 07:00,16,11.9,9,84.0,101.76,14.5,7,32.2,Cloudy,13.0,14.0,2016,katkam-scaled/katkam-20160916070000.jpg
546,2016-09-16 10:00,16,12.3,9,63.0,101.69,19.4,10,32.2,Cloudy,13.0,17.0,2016,katkam-scaled/katkam-20160916100000.jpg
547,2016-09-16 13:00,16,12.3,9,65.0,101.57,18.9,13,32.2,Cloudy,14.0,14.0,2016,katkam-scaled/katkam-20160916130000.jpg
548,2016-09-16 16:00,16,12.4,9,71.0,101.47,17.6,16,32.2,Cloudy,19.0,16.0,2016,katkam-scaled/katkam-20160916160000.jpg
549,2016-09-16 19:00,16,13.3,9,86.0,101.38,15.6,19,19.3,Rain,6.0,7.0,2016,katkam-scaled/katkam-20160916190000.jpg
550,2016-09-17 06:00,17,12.4,9,97.0,101.06,12.9,6,8.1,Rain,10.0,16.0,2016,katkam-scaled/katkam-20160917060000.jpg
551,2016-09-17 07:00,17,12.3,9,96.0,100.98,12.9,7,12.9,Rain,9.0,16.0,2016,katkam-scaled/katkam-20160917070000.jpg
552,2016-09-17 08:00,17,12.5,9,95.0,100.9,13.3,8,12.9,Rain,9.0,15.0,2016,katkam-scaled/katkam-20160917080000.jpg
553,2016-09-17 09:00,17,12.8,9,96.0,100.89,13.4,9,8.1,Rain,13.0,19.0,2016,katkam-scaled/katkam-20160917090000.jpg
554,2016-09-17 10:00,17,13.0,9,96.0,100.87,13.6,10,12.9,Rain,11.0,15.0,2016,katkam-scaled/katkam-20160917100000.jpg
555,2016-09-17 11:00,17,13.2,9,94.0,100.9,14.1,11,12.9,Rain,7.0,9.0,2016,katkam-scaled/katkam-20160917110000.jpg
556,2016-09-17 13:00,17,13.6,9,92.0,100.88,14.9,13,16.1,Cloudy,8.0,12.0,2016,katkam-scaled/katkam-20160917130000.jpg
557,2016-09-17 16:00,17,13.6,9,76.0,100.94,17.8,16,24.1,Clear,21.0,14.0,2016,katkam-scaled/katkam-20160917160000.jpg
558,2016-09-17 19:00,17,11.6,9,76.0,101.07,15.8,19,32.2,Clear,21.0,26.0,2016,katkam-scaled/katkam-20160917190000.jpg
559,2016-09-18 07:00,18,11.2,9,92.0,101.64,12.4,7,32.2,Clear,9.0,16.0,2016,katkam-scaled/katkam-20160918070000.jpg
560,2016-09-18 10:00,18,11.6,9,71.0,101.68,16.8,10,32.2,Clear,9.0,19.0,2016,katkam-scaled/katkam-20160918100000.jpg
561,2016-09-18 13:00,18,10.2,9,56.0,101.66,19.1,13,32.2,Clear,12.0,13.0,2016,katkam-scaled/katkam-20160918130000.jpg
562,2016-09-18 16:00,18,10.0,9,56.0,101.57,18.9,16,32.2,Cloudy,16.0,18.0,2016,katkam-scaled/katkam-20160918160000.jpg
563,2016-09-18 19:00,18,10.5,9,73.0,101.59,15.3,19,24.1,Cloudy,15.0,9.0,2016,katkam-scaled/katkam-20160918190000.jpg
564,2016-09-19 06:00,19,12.2,9,93.0,101.49,13.3,6,12.9,Rain,7.0,6.0,2016,katkam-scaled/katkam-20160919060000.jpg
565,2016-09-19 07:00,19,12.2,9,94.0,101.5,13.1,7,12.9,Rain,15.0,17.0,2016,katkam-scaled/katkam-20160919070000.jpg
566,2016-09-19 09:00,19,11.6,9,91.0,101.56,13.0,9,12.9,Rain,16.0,12.0,2016,katkam-scaled/katkam-20160919090000.jpg
567,2016-09-19 10:00,19,11.7,9,85.0,101.66,14.2,10,24.1,Cloudy,14.0,11.0,2016,katkam-scaled/katkam-20160919100000.jpg
568,2016-09-19 13:00,19,10.2,9,63.0,101.73,17.2,13,32.2,Clear,20.0,17.0,2016,katkam-scaled/katkam-20160919130000.jpg
569,2016-09-19 14:00,19,11.0,9,73.0,101.74,15.8,14,32.2,Rain,21.0,23.0,2016,katkam-scaled/katkam-20160919140000.jpg
570,2016-09-19 15:00,19,9.5,9,69.0,101.78,15.1,15,32.2,Rain,24.0,11.0,2016,katkam-scaled/katkam-20160919150000.jpg
571,2016-09-19 16:00,19,10.5,9,70.0,101.79,15.9,16,32.2,Cloudy,25.0,4.0,2016,katkam-scaled/katkam-20160919160000.jpg
572,2016-09-19 19:00,19,10.2,9,77.0,101.91,14.1,19,32.2,Cloudy,8.0,19.0,2016,katkam-scaled/katkam-20160919190000.jpg
573,2016-09-20 07:00,20,11.1,9,97.0,102.15,11.5,7,48.3,Cloudy,36.0,1.0,2016,katkam-scaled/katkam-20160920070000.jpg
574,2016-09-20 10:00,20,10.5,9,71.0,102.11,15.7,10,48.3,Clear,30.0,16.0,2016,katkam-scaled/katkam-20160920100000.jpg
575,2016-09-20 13:00,20,12.2,9,79.0,102.04,15.8,13,48.3,Clear,28.0,29.0,2016,katkam-scaled/katkam-20160920130000.jpg
576,2016-09-20 16:00,20,11.7,9,75.0,101.89,16.1,16,48.3,Clear,29.0,30.0,2016,katkam-scaled/katkam-20160920160000.jpg
577,2016-09-20 19:00,20,11.9,9,84.0,101.86,14.5,19,48.3,Clear,31.0,22.0,2016,katkam-scaled/katkam-20160920190000.jpg
578,2016-09-21 07:00,21,11.5,9,91.0,101.93,12.9,7,48.3,Clear,30.0,20.0,2016,katkam-scaled/katkam-20160921070000.jpg
579,2016-09-21 10:00,21,12.1,9,82.0,101.88,15.1,10,48.3,Clear,29.0,30.0,2016,katkam-scaled/katkam-20160921100000.jpg
580,2016-09-21 13:00,21,12.7,9,79.0,101.72,16.3,13,48.3,Clear,29.0,28.0,2016,katkam-scaled/katkam-20160921130000.jpg
581,2016-09-21 16:00,21,12.3,9,75.0,101.51,16.7,16,48.3,Clear,31.0,19.0,2016,katkam-scaled/katkam-20160921160000.jpg
582,2016-09-21 19:00,21,11.7,9,84.0,101.36,14.3,19,32.2,Clear,31.0,20.0,2016,katkam-scaled/katkam-20160921190000.jpg
583,2016-09-22 07:00,22,8.4,9,88.0,101.53,10.3,7,48.3,Clear,7.0,5.0,2016,katkam-scaled/katkam-20160922070000.jpg
584,2016-09-22 10:00,22,11.0,9,69.0,101.61,16.6,10,48.3,Clear,14.0,10.0,2016,katkam-scaled/katkam-20160922100000.jpg
585,2016-09-22 13:00,22,11.8,9,75.0,101.6,16.2,13,48.3,Clear,24.0,12.0,2016,katkam-scaled/katkam-20160922130000.jpg
586,2016-09-22 16:00,22,8.9,9,52.0,101.53,18.9,16,48.3,Clear,16.0,12.0,2016,katkam-scaled/katkam-20160922160000.jpg
587,2016-09-22 19:00,22,9.7,9,71.0,101.5,14.8,19,32.2,Clear,8.0,18.0,2016,katkam-scaled/katkam-20160922190000.jpg
588,2016-09-23 06:00,23,10.9,9,94.0,101.52,11.8,6,9.7,Rain,10.0,21.0,2016,katkam-scaled/katkam-20160923060000.jpg
589,2016-09-23 07:00,23,11.0,9,94.0,101.49,11.9,7,8.1,Rain,9.0,18.0,2016,katkam-scaled/katkam-20160923070000.jpg
590,2016-09-23 08:00,23,10.7,9,89.0,101.42,12.4,8,24.1,Rain,7.0,21.0,2016,katkam-scaled/katkam-20160923080000.jpg
591,2016-09-23 09:00,23,10.0,9,86.0,101.4,12.2,9,24.1,Rain,6.0,25.0,2016,katkam-scaled/katkam-20160923090000.jpg
592,2016-09-23 10:00,23,9.7,9,87.0,101.42,11.8,10,16.1,Rain,7.0,23.0,2016,katkam-scaled/katkam-20160923100000.jpg
593,2016-09-23 11:00,23,10.2,9,90.0,101.44,11.8,11,12.9,Rain,8.0,17.0,2016,katkam-scaled/katkam-20160923110000.jpg
594,2016-09-23 16:00,23,11.2,9,93.0,101.6,12.3,16,16.1,Rain,7.0,19.0,2016,katkam-scaled/katkam-20160923160000.jpg
595,2016-09-24 07:00,24,10.4,9,92.0,102.68,11.6,7,24.1,Cloudy,7.0,4.0,2016,katkam-scaled/katkam-20160924070000.jpg
596,2016-09-24 10:00,24,11.0,9,86.0,102.9,13.3,10,24.1,Cloudy,22.0,9.0,2016,katkam-scaled/katkam-20160924100000.jpg
597,2016-09-24 13:00,24,9.8,9,67.0,102.83,15.8,13,32.2,Cloudy,17.0,9.0,2016,katkam-scaled/katkam-20160924130000.jpg
598,2016-09-24 16:00,24,11.3,9,77.0,102.7,15.3,16,32.2,Cloudy,31.0,4.0,2016,katkam-scaled/katkam-20160924160000.jpg
599,2016-09-24 19:00,24,12.1,9,86.0,102.78,14.4,19,24.1,Rain,36.0,7.0,2016,katkam-scaled/katkam-20160924190000.jpg
600,2016-09-25 07:00,25,10.1,9,79.0,102.92,13.6,7,24.1,Cloudy,5.0,8.0,2016,katkam-scaled/katkam-20160925070000.jpg
601,2016-09-25 10:00,25,10.9,9,75.0,103.0,15.3,10,32.2,Cloudy,5.0,14.0,2016,katkam-scaled/katkam-20160925100000.jpg
602,2016-09-25 13:00,25,10.0,9,58.0,102.95,18.3,13,40.2,Cloudy,9.0,9.0,2016,katkam-scaled/katkam-20160925130000.jpg
603,2016-09-25 16:00,25,11.7,9,61.0,102.77,19.3,16,48.3,Cloudy,1.0,7.0,2016,katkam-scaled/katkam-20160925160000.jpg
604,2016-09-25 19:00,25,11.6,9,88.0,102.62,13.5,19,48.3,Cloudy,33.0,5.0,2016,katkam-scaled/katkam-20160925190000.jpg
605,2016-09-26 07:00,26,13.1,9,97.0,102.02,13.6,7,48.3,Cloudy,30.0,7.0,2016,katkam-scaled/katkam-20160926070000.jpg
606,2016-09-26 10:00,26,13.0,9,81.0,101.89,16.2,10,48.3,Cloudy,24.0,7.0,2016,katkam-scaled/katkam-20160926100000.jpg
607,2016-09-26 13:00,26,13.4,9,83.0,101.72,16.2,13,48.3,Cloudy,28.0,8.0,2016,katkam-scaled/katkam-20160926130000.jpg
608,2016-09-26 16:00,26,13.6,9,93.0,101.6,14.7,16,48.3,Cloudy,28.0,9.0,2016,katkam-scaled/katkam-20160926160000.jpg
609,2016-09-26 19:00,26,13.6,9,93.0,101.59,14.7,19,32.2,Cloudy,27.0,7.0,2016,katkam-scaled/katkam-20160926190000.jpg
610,2016-09-27 07:00,27,9.5,9,82.0,102.12,12.5,7,48.3,Clear,29.0,38.0,2016,katkam-scaled/katkam-20160927070000.jpg
611,2016-09-27 10:00,27,10.9,9,80.0,102.29,14.3,10,32.2,Cloudy,30.0,28.0,2016,katkam-scaled/katkam-20160927100000.jpg
612,2016-09-27 13:00,27,10.8,9,74.0,102.27,15.4,13,48.3,Clear,30.0,23.0,2016,katkam-scaled/katkam-20160927130000.jpg
613,2016-09-27 16:00,27,11.0,9,78.0,102.15,14.7,16,48.3,Cloudy,30.0,24.0,2016,katkam-scaled/katkam-20160927160000.jpg
614,2016-09-27 19:00,27,11.2,9,88.0,102.05,13.1,19,48.3,Clear,30.0,19.0,2016,katkam-scaled/katkam-20160927190000.jpg
615,2016-09-28 07:00,28,10.3,9,92.0,101.97,11.5,7,40.2,Clear,30.0,28.0,2016,katkam-scaled/katkam-20160928070000.jpg
616,2016-09-28 10:00,28,10.5,9,84.0,102.0,13.1,10,48.3,Clear,30.0,32.0,2016,katkam-scaled/katkam-20160928100000.jpg
617,2016-09-28 13:00,28,11.2,9,81.0,101.85,14.4,13,48.3,Clear,30.0,26.0,2016,katkam-scaled/katkam-20160928130000.jpg
618,2016-09-28 16:00,28,11.5,9,84.0,101.71,14.1,16,48.3,Clear,29.0,16.0,2016,katkam-scaled/katkam-20160928160000.jpg
619,2016-09-28 19:00,28,9.8,9,88.0,101.67,11.7,19,48.3,Clear,36.0,3.0,2016,katkam-scaled/katkam-20160928190000.jpg
620,2016-09-29 07:00,29,7.7,9,94.0,101.79,8.6,7,48.3,Cloudy,32.0,5.0,2016,katkam-scaled/katkam-20160929070000.jpg
621,2016-09-29 10:00,29,10.3,9,83.0,101.84,13.1,10,48.3,Clear,29.0,21.0,2016,katkam-scaled/katkam-20160929100000.jpg
622,2016-09-29 13:00,29,10.8,9,77.0,101.78,14.7,13,48.3,Clear,29.0,17.0,2016,katkam-scaled/katkam-20160929130000.jpg
623,2016-09-29 16:00,29,9.6,9,79.0,101.72,13.1,16,48.3,Cloudy,26.0,10.0,2016,katkam-scaled/katkam-20160929160000.jpg
624,2016-09-29 19:00,29,8.6,9,79.0,101.73,12.1,19,48.3,Cloudy,16.0,5.0,2016,katkam-scaled/katkam-20160929190000.jpg
625,2016-09-30 07:00,30,8.7,9,95.0,101.72,9.4,7,12.9,Cloudy,11.0,10.0,2016,katkam-scaled/katkam-20160930070000.jpg
626,2016-09-30 10:00,30,10.6,9,88.0,101.68,12.5,10,12.9,Cloudy,23.0,9.0,2016,katkam-scaled/katkam-20160930100000.jpg
627,2016-09-30 13:00,30,10.6,9,85.0,101.52,13.0,13,24.1,Clear,27.0,11.0,2016,katkam-scaled/katkam-20160930130000.jpg
628,2016-09-30 16:00,30,9.9,9,75.0,101.38,14.2,16,24.1,Clear,28.0,6.0,2016,katkam-scaled/katkam-20160930160000.jpg
629,2016-09-30 19:00,30,8.1,9,90.0,101.32,9.6,19,32.2,Clear,2.0,3.0,2016,katkam-scaled/katkam-20160930190000.jpg
630,2016-10-01 07:00,1,8.2,10,79.0,101.24,11.7,7,24.1,Cloudy,5.0,12.0,2016,katkam-scaled/katkam-20161001070000.jpg
631,2016-10-01 08:00,1,7.8,10,73.0,101.24,12.5,8,24.1,Rain,6.0,16.0,2016,katkam-scaled/katkam-20161001080000.jpg
632,2016-10-01 09:00,1,9.3,10,75.0,101.21,13.6,9,24.1,Rain,8.0,16.0,2016,katkam-scaled/katkam-20161001090000.jpg
633,2016-10-01 10:00,1,8.3,10,67.0,101.22,14.3,10,24.1,Cloudy,10.0,23.0,2016,katkam-scaled/katkam-20161001100000.jpg
634,2016-10-01 13:00,1,8.6,10,69.0,101.27,14.1,13,19.3,Cloudy,13.0,24.0,2016,katkam-scaled/katkam-20161001130000.jpg
635,2016-10-01 14:00,1,10.7,10,82.0,101.32,13.7,14,24.1,Rain,12.0,18.0,2016,katkam-scaled/katkam-20161001140000.jpg
636,2016-10-01 15:00,1,10.7,10,82.0,101.36,13.7,15,19.3,Rain,10.0,15.0,2016,katkam-scaled/katkam-20161001150000.jpg
637,2016-10-01 16:00,1,9.7,10,77.0,101.4,13.6,16,24.1,Cloudy,12.0,27.0,2016,katkam-scaled/katkam-20161001160000.jpg
638,2016-10-01 19:00,1,9.2,10,79.0,101.44,12.7,19,24.1,Cloudy,9.0,14.0,2016,katkam-scaled/katkam-20161001190000.jpg
639,2016-10-02 06:00,2,8.9,10,88.0,101.38,10.8,6,24.1,Rain,10.0,8.0,2016,katkam-scaled/katkam-20161002060000.jpg
640,2016-10-02 07:00,2,8.9,10,88.0,101.38,10.8,7,32.2,Cloudy,24.0,4.0,2016,katkam-scaled/katkam-20161002070000.jpg
641,2016-10-02 10:00,2,10.4,10,83.0,101.43,13.2,10,32.2,Cloudy,33.0,10.0,2016,katkam-scaled/katkam-20161002100000.jpg
642,2016-10-02 13:00,2,10.7,10,77.0,101.3,14.6,13,48.3,Clear,29.0,21.0,2016,katkam-scaled/katkam-20161002130000.jpg
643,2016-10-02 16:00,2,10.6,10,78.0,101.19,14.3,16,48.3,Clear,28.0,21.0,2016,katkam-scaled/katkam-20161002160000.jpg
644,2016-10-02 19:00,2,9.0,10,93.0,101.17,10.1,19,32.2,Clear,30.0,9.0,2016,katkam-scaled/katkam-20161002190000.jpg
645,2016-10-03 07:00,3,8.7,10,90.0,101.2,10.2,7,24.1,Cloudy,10.0,13.0,2016,katkam-scaled/katkam-20161003070000.jpg
646,2016-10-03 10:00,3,9.6,10,81.0,101.24,12.7,10,24.1,Cloudy,11.0,21.0,2016,katkam-scaled/katkam-20161003100000.jpg
647,2016-10-03 13:00,3,9.3,10,69.0,101.13,14.9,13,32.2,Cloudy,11.0,21.0,2016,katkam-scaled/katkam-20161003130000.jpg
648,2016-10-03 16:00,3,6.3,10,57.0,101.0,14.7,16,32.2,Cloudy,12.0,25.0,2016,katkam-scaled/katkam-20161003160000.jpg
649,2016-10-03 19:00,3,7.5,10,67.0,100.95,13.4,19,24.1,Cloudy,10.0,13.0,2016,katkam-scaled/katkam-20161003190000.jpg
650,2016-10-04 07:00,4,9.9,10,93.0,100.92,11.0,7,24.1,Cloudy,9.0,20.0,2016,katkam-scaled/katkam-20161004070000.jpg
651,2016-10-04 10:00,4,10.9,10,88.0,100.98,12.8,10,24.1,Cloudy,10.0,19.0,2016,katkam-scaled/katkam-20161004100000.jpg
652,2016-10-04 13:00,4,10.1,10,73.0,100.93,14.8,13,24.1,Cloudy,12.0,26.0,2016,katkam-scaled/katkam-20161004130000.jpg
653,2016-10-04 16:00,4,9.6,10,70.0,100.91,15.0,16,24.1,Cloudy,13.0,27.0,2016,katkam-scaled/katkam-20161004160000.jpg
654,2016-10-04 19:00,4,10.4,10,82.0,100.95,13.4,19,24.1,Rain,9.0,16.0,2016,katkam-scaled/katkam-20161004190000.jpg
655,2016-10-05 07:00,5,9.8,10,83.0,101.16,12.6,7,48.3,Cloudy,8.0,9.0,2016,katkam-scaled/katkam-20161005070000.jpg
656,2016-10-05 10:00,5,11.3,10,78.0,101.27,15.1,10,48.3,Cloudy,25.0,12.0,2016,katkam-scaled/katkam-20161005100000.jpg
657,2016-10-05 13:00,5,11.9,10,81.0,101.32,15.1,13,48.3,Clear,29.0,30.0,2016,katkam-scaled/katkam-20161005130000.jpg
658,2016-10-05 16:00,5,11.3,10,85.0,101.4,13.7,16,48.3,Clear,29.0,30.0,2016,katkam-scaled/katkam-20161005160000.jpg
659,2016-10-05 19:00,5,11.1,10,88.0,101.49,13.0,19,32.2,Cloudy,30.0,17.0,2016,katkam-scaled/katkam-20161005190000.jpg
660,2016-10-06 07:00,6,10.9,10,95.0,101.77,11.7,7,24.1,Cloudy,15.0,5.0,2016,katkam-scaled/katkam-20161006070000.jpg
661,2016-10-06 10:00,6,11.3,10,89.0,101.79,13.0,10,24.1,Cloudy,11.0,13.0,2016,katkam-scaled/katkam-20161006100000.jpg
662,2016-10-06 13:00,6,10.3,10,83.0,101.68,13.1,13,24.1,Cloudy,13.0,24.0,2016,katkam-scaled/katkam-20161006130000.jpg
663,2016-10-06 16:00,6,11.0,10,88.0,101.39,12.9,16,24.1,Rain,9.0,22.0,2016,katkam-scaled/katkam-20161006160000.jpg
664,2016-10-06 17:00,6,11.0,10,89.0,101.29,12.7,17,19.3,Rain,8.0,23.0,2016,katkam-scaled/katkam-20161006170000.jpg
665,2016-10-06 18:00,6,10.3,10,88.0,101.15,12.2,18,16.1,Rain,9.0,30.0,2016,katkam-scaled/katkam-20161006180000.jpg
666,2016-10-06 19:00,6,10.4,10,91.0,101.01,11.8,19,9.7,Rain,8.0,31.0,2016,katkam-scaled/katkam-20161006190000.jpg
667,2016-10-07 07:00,7,7.7,10,73.0,100.7,12.4,7,24.1,Cloudy,17.0,34.0,2016,katkam-scaled/katkam-20161007070000.jpg
668,2016-10-07 10:00,7,8.7,10,71.0,101.13,13.8,10,24.1,Cloudy,19.0,22.0,2016,katkam-scaled/katkam-20161007100000.jpg
669,2016-10-07 13:00,7,8.4,10,66.0,101.48,14.6,13,48.3,Cloudy,22.0,10.0,2016,katkam-scaled/katkam-20161007130000.jpg
670,2016-10-07 16:00,7,8.4,10,65.0,101.63,14.8,16,48.3,Cloudy,20.0,9.0,2016,katkam-scaled/katkam-20161007160000.jpg
671,2016-10-07 19:00,7,6.8,10,67.0,101.71,12.7,19,32.2,Cloudy,15.0,12.0,2016,katkam-scaled/katkam-20161007190000.jpg
672,2016-10-08 06:00,8,9.1,10,94.0,101.14,10.0,6,16.1,Rain,10.0,10.0,2016,katkam-scaled/katkam-20161008060000.jpg
673,2016-10-08 07:00,8,9.3,10,95.0,101.07,10.1,7,16.1,Rain,4.0,7.0,2016,katkam-scaled/katkam-20161008070000.jpg
674,2016-10-08 08:00,8,9.1,10,94.0,100.93,10.0,8,16.1,Rain,8.0,13.0,2016,katkam-scaled/katkam-20161008080000.jpg
675,2016-10-08 09:00,8,8.6,10,93.0,100.91,9.7,9,16.1,Rain,1.0,9.0,2016,katkam-scaled/katkam-20161008090000.jpg
676,2016-10-08 10:00,8,9.1,10,94.0,100.86,10.0,10,16.1,Cloudy,36.0,1.0,2016,katkam-scaled/katkam-20161008100000.jpg
677,2016-10-08 19:00,8,8.6,10,94.0,100.84,9.5,19,12.9,Cloudy,31.0,18.0,2016,katkam-scaled/katkam-20161008190000.jpg
678,2016-10-09 07:00,9,5.7,10,95.0,101.58,6.4,7,24.1,Cloudy,34.0,5.0,2016,katkam-scaled/katkam-20161009070000.jpg
679,2016-10-09 10:00,9,9.4,10,84.0,101.64,12.0,10,32.2,Cloudy,25.0,10.0,2016,katkam-scaled/katkam-20161009100000.jpg
680,2016-10-09 13:00,9,9.0,10,78.0,101.58,12.7,13,48.3,Cloudy,29.0,18.0,2016,katkam-scaled/katkam-20161009130000.jpg
681,2016-10-09 16:00,9,8.4,10,78.0,101.47,12.1,16,48.3,Clear,31.0,21.0,2016,katkam-scaled/katkam-20161009160000.jpg
682,2016-10-09 19:00,9,8.3,10,90.0,101.4,9.8,19,32.2,Clear,30.0,15.0,2016,katkam-scaled/katkam-20161009190000.jpg
